transcript_id,contig,start,end,strand,gene_id,biotype,transcript_name,ncRNA_biotype,disease_variants_present,number_variants,blast_hit
ENST00000624889,18,13471012,13472709,-,ENSG00000267529,TEC,,TEC,False,0,Q9STF3
ENST00000573447,16,3128862,3134873,-,ENSG00000263072,lncRNA,ZNF213-AS1-206,antisense_RNA,False,0,Q8N7I0
ENST00000500262,5,179595904,179603741,-,ENSG00000244945,lncRNA,RUFY1-AS1-201,antisense_RNA,False,0,E7EU14
ENST00000456429,12,111839764,111842902,-,ENSG00000234608,lncRNA,MAPKAPK5-AS1-204,lincRNA,False,0,Q8N8E1
ENST00000565008,16,89162382,89164245,+,ENSG00000180422,lncRNA,LINC00304-203,lincRNA,False,0,Q6UX73
ENST00000582106,17,81927829,81930753,+,ENSG00000265688,lncRNA,MAFG-DT-201,antisense_RNA,False,0,E7EU14
ENST00000382265,1,152249003,152271094,+,ENSG00000237975,lncRNA,FLG-AS1-201,antisense_RNA,False,0,O00370
ENST00000420777,6,10409340,10416446,+,ENSG00000229950,lncRNA,TFAP2A-AS1-201,antisense_RNA,True,33,P05549
ENST00000513358,12,3041437,3044950,+,ENSG00000250899,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000425981,7,136898773,137164341,-,ENSG00000234352,lncRNA,,antisense_RNA,True,110,D0VWQ3
ENST00000588445,17,35553205,35554767,+,ENSG00000267359,lncRNA,,antisense_RNA,True,13,G1SRW8
ENST00000566220,22,30971197,30973372,+,ENSG00000253352,processed_transcript,TUG1-205,antisense_RNA,False,0,P10272
ENST00000433040,7,12570125,12571392,-,ENSG00000225606,lncRNA,,antisense_RNA,False,0,Q9Y6U3
ENST00000556430,14,104842663,104845916,+,ENSG00000258811,lncRNA,,lincRNA,False,0,Q8N769
ENST00000501965,4,94117792,94207556,-,ENSG00000246541,lncRNA,SMARCAD1-DT-201,lincRNA,False,0,Q93N69
ENST00000637598,1,214051194,214187773,-,ENSG00000283518,lncRNA,LINC02775-201,lincRNA,False,0,Q96N38
ENST00000637478,17,33931132,34079100,-,ENSG00000279668,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000631190,11,33076149,33079454,+,ENSG00000280798,lncRNA,LINC00294-201,lincRNA,False,0,Q3ZBX1
ENST00000568106,16,1319255,1322827,-,ENSG00000261505,lncRNA,,antisense_RNA,True,1,Q6Y1Z4
ENST00000626948,3,180989770,181791029,+,ENSG00000242808,lncRNA,SOX2-OT-240,sense_overlapping,True,111,Q1KKS8
ENST00000567832,1,246772301,246775772,+,ENSG00000260855,lncRNA,,lincRNA,False,0,O00370
ENST00000504474,5,93541872,93581297,-,ENSG00000237187,lncRNA,NR2F1-AS1-202,antisense_RNA,False,0,Q5H9K5
ENST00000505731,4,2934899,2947673,+,ENSG00000249673,lncRNA,NOP14-AS1-202,antisense_RNA,True,1,P78316
ENST00000568324,4,144505900,144509001,+,ENSG00000261129,lncRNA,,lincRNA,False,0,A5ERU8
ENST00000574526,17,79919357,79924010,+,ENSG00000262188,lncRNA,LINC01978-202,lincRNA,False,0,Q6UX73
ENST00000521292,14,36519278,36523016,+,ENSG00000253563,lncRNA,NKX2-1-AS1-201,antisense_RNA,True,16,P43698
ENST00000500117,16,58749638,59108974,+,ENSG00000245768,lncRNA,,lincRNA,False,0,Q3ZCU0
ENST00000439621,1,53114576,53118609,+,ENSG00000235563,lncRNA,,antisense_RNA,False,0,O00341
ENST00000421598,3,49549306,49554366,-,ENSG00000226913,lncRNA,BSN-DT-201,lincRNA,False,0,Q8WTZ3
ENST00000456327,2,5932687,5980687,+,ENSG00000232044,lncRNA,SILC1-206,lincRNA,False,0,Q8N2A0
ENST00000589588,2,308833,314367,-,ENSG00000235779,lncRNA,,lincRNA,False,0,P38626
ENST00000564697,6,164084023,164085661,-,ENSG00000260422,lncRNA,,lincRNA,False,0,A0A443HK66
ENST00000560750,15,44527257,44536640,-,ENSG00000179523,lncRNA,EIF3J-DT-205,lincRNA,False,0,Q04864
ENST00000419458,1,178091509,178093600,-,ENSG00000224687,lncRNA,RASAL2-AS1-201,lincRNA,False,0,Q9H606
ENST00000423600,3,195655565,195657927,-,ENSG00000229178,lncRNA,,lincRNA,False,0,Q96CB5
ENST00000563101,5,14661808,14664604,-,ENSG00000261360,lncRNA,OTULIN-DT-201,antisense_RNA,False,0,Q96N38
ENST00000451302,1,93264645,93346025,-,ENSG00000223745,lncRNA,CCDC18-AS1-219,antisense_RNA,False,0,Q8IUI4
ENST00000642113,15,81410605,81518200,+,ENSG00000259343,lncRNA,TMC3-AS1-207,antisense_RNA,False,0,O31952
ENST00000569087,20,32856621,32858751,+,ENSG00000260257,lncRNA,,lincRNA,False,0,Q96MD7
ENST00000483342,20,38446620,38450924,+,ENSG00000174365,retained_intron,SNHG11-215,retained_intron,False,0,A4R0R0
ENST00000603827,2,111429322,111430908,-,ENSG00000172965,lncRNA,MIR4435-2HG-217,lincRNA,False,0,Q8TXN4
ENST00000573319,16,11819850,11828811,-,ENSG00000262117,lncRNA,BCAR4-204,lincRNA,False,0,A0A096LPI5
ENST00000581360,17,32495536,32499333,+,ENSG00000266718,lncRNA,,antisense_RNA,False,0,Q8N2A0
ENST00000316124,11,64449074,64451657,+,ENSG00000181908,lncRNA,LINC02724-201,lincRNA,False,0,Q8N7I0
ENST00000500765,4,88709789,88730103,+,ENSG00000248019,lncRNA,FAM13A-AS1-201,antisense_RNA,False,0,O94988
ENST00000588548,22,16612582,16615104,+,ENSG00000283633,lncRNA,,lincRNA,False,0,Q68D85
ENST00000315302,4,182141650,182144466,-,ENSG00000177822,lncRNA,TENM3-AS1-201,antisense_RNA,False,0,Q618H8
ENST00000454196,X,151175192,151177836,-,ENSG00000234696,lncRNA,GPR50-AS1-201,antisense_RNA,True,1,Q13585
ENST00000414142,20,38420593,38435273,-,ENSG00000196756,retained_intron,SNHG17-202,retained_intron,False,0,Q96NF6
ENST00000453410,9,69819405,69820667,-,ENSG00000225626,lncRNA,CFAP95-DT-202,lincRNA,False,0,Q8N976
ENST00000611525,12,130138693,130140768,+,ENSG00000276122,lncRNA,,lincRNA,False,0,Q2PZL6
ENST00000501259,16,56092987,56191094,-,ENSG00000246379,lncRNA,GNAO1-DT-201,lincRNA,True,1,Q6W349
ENST00000518739,8,63465849,63475482,+,ENSG00000253894,lncRNA,,lincRNA,False,0,Q8IUI4
ENST00000576956,6,136034031,136094828,-,ENSG00000237596,lncRNA,,antisense_RNA,False,0,Q5S3G4
ENST00000412932,1,159466321,159483376,+,ENSG00000224943,lncRNA,LINC02819-201,lincRNA,False,0,B5X3C1
ENST00000623420,22,36066533,36070110,+,ENSG00000279927,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000637634,2,238289127,238300185,+,ENSG00000283635,lncRNA,,antisense_RNA,False,0,Q8N7I0
ENST00000390329,22,23630618,23638941,-,ENSG00000211683,lncRNA,,processed_transcript,False,0,Q6PGQ1
ENST00000536835,15,29674932,29679168,+,ENSG00000256802,lncRNA,,antisense_RNA,False,0,Q8N769
ENST00000567795,16,29919670,29926205,-,ENSG00000174943,protein_coding,KCTD13-207,sense_intronic,False,0,Q6UX73
ENST00000523011,8,94553722,94569745,+,ENSG00000253704,lncRNA,VIRMA-DT-201,lincRNA,False,0,Q8N2A0
ENST00000418273,10,86965740,86971311,-,ENSG00000272734,lncRNA,ADIRF-AS1-201,antisense_RNA,False,0,Q15847
ENST00000439298,9,127816066,127822520,+,ENSG00000225032,lncRNA,,antisense_RNA,True,255,Q6UX73
ENST00000502789,3,129318236,129324569,+,ENSG00000206417,lncRNA,H1-10-AS1-203,antisense_RNA,False,0,Q4G0G2
ENST00000415174,2,230690921,230700529,-,ENSG00000226125,lncRNA,LINC01907-201,lincRNA,False,0,Q6UX73
ENST00000634775,1,64974611,65002472,-,ENSG00000226891,lncRNA,LINC01359-206,lincRNA,False,0,B6H711
ENST00000527620,11,557595,560106,+,ENSG00000254815,lncRNA,LMNTD2-AS1-202,antisense_RNA,False,0,Q0VET5
ENST00000603982,3,37216779,37217988,+,ENSG00000271653,lncRNA,,lincRNA,False,0,P17962
ENST00000519981,8,58255771,58272101,-,ENSG00000253281,lncRNA,,lincRNA,False,0,Q0MQD6
ENST00000511921,5,170308701,170312806,-,ENSG00000250274,lncRNA,,lincRNA,False,0,Q7VGP1
ENST00000569833,20,11685144,11687323,-,ENSG00000261411,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000636386,1,58718420,58771295,+,ENSG00000283445,lncRNA,,lincRNA,False,0,O00370
ENST00000637770,16,54285604,54289568,+,ENSG00000283689,lncRNA,,antisense_RNA,False,0,Q6C7C0
ENST00000429464,2,104434362,104507831,+,ENSG00000235597,lncRNA,LINC01102-202,lincRNA,False,0,Q6B4Z3
ENST00000454799,12,8180209,8216151,+,ENSG00000226711,lncRNA,FAM66C-204,antisense_RNA,False,0,Q96MD7
ENST00000356020,3,128572000,128576086,-,ENSG00000198685,lncRNA,LINC01565-201,lincRNA,False,0,O15544
ENST00000417947,2,237612977,237626525,+,ENSG00000227107,lncRNA,,lincRNA,False,0,Q9ZBL1
ENST00000627545,2,145023227,145221066,+,ENSG00000226674,lncRNA,TEX41-262,lincRNA,False,0,Q1ACF2
ENST00000564549,17,20008051,20009234,-,ENSG00000261033,lncRNA,SPECC1-DT-201,antisense_RNA,False,0,P29964
ENST00000634837,3,20732384,21145967,+,ENSG00000231304,lncRNA,SGO1-AS1-205,lincRNA,False,0,Q8N2A0
ENST00000558208,15,80554609,80562944,-,ENSG00000259175,lncRNA,,antisense_RNA,False,0,Q8WTZ3
ENST00000535211,14,55576187,55580096,-,ENSG00000186615,lncRNA,KTN1-AS1-203,antisense_RNA,False,0,Q86SY8
ENST00000520496,8,52150820,52154892,+,ENSG00000254314,lncRNA,,antisense_RNA,False,0,Q96T75
ENST00000606662,5,116083807,116085416,-,ENSG00000271918,lncRNA,,antisense_RNA,False,0,C1F9K5
ENST00000501520,16,28284885,28292064,-,ENSG00000246465,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000641799,10,100373544,100454043,+,ENSG00000235823,lncRNA,OLMALINC-206,lincRNA,False,0,Q1W209
ENST00000443546,6,10414578,10415722,+,ENSG00000229950,lncRNA,TFAP2A-AS1-202,antisense_RNA,True,9,P34056
ENST00000593779,19,16586905,16587985,-,ENSG00000269578,lncRNA,,sense_intronic,False,0,Q8G700
ENST00000567598,15,72376113,72378788,+,ENSG00000260339,lncRNA,HEXA-AS1-201,antisense_RNA,True,7,Q9H8Q6
ENST00000618896,13,109984858,109986565,-,ENSG00000274331,lncRNA,,lincRNA,False,0,Q8CIR4
ENST00000632820,11,101129077,101198910,+,ENSG00000282728,lncRNA,PGR-AS1-202,antisense_RNA,False,0,Q9Y2Z0
ENST00000606697,5,43577642,43603063,-,ENSG00000248092,lncRNA,NNT-AS1-206,antisense_RNA,False,0,Q6UX73
ENST00000506471,5,86746818,86749772,+,ENSG00000250544,lncRNA,LINC02059-202,lincRNA,False,0,Q8NHM5
ENST00000447623,1,155194997,155200572,+,ENSG00000231064,lncRNA,THBS3-AS1-204,antisense_RNA,False,0,P49746
ENST00000419745,3,186810880,186825521,-,ENSG00000232233,lncRNA,LINC02043-201,lincRNA,False,0,P63135
ENST00000602934,6,106770019,106787544,-,ENSG00000235142,lncRNA,LINC02532-209,lincRNA,False,0,P03311
ENST00000482677,3,67654758,67947713,+,ENSG00000241316,lncRNA,SUCLG2-DT-202,lincRNA,False,0,Q8N7I0
ENST00000507476,4,79195837,79308755,+,ENSG00000249307,lncRNA,LINC01088-203,antisense_RNA,False,0,B4S3X4
ENST00000449351,20,38446701,38450921,+,ENSG00000174365,lncRNA,SNHG11-212,lincRNA,False,0,Q60AX5
ENST00000614528,7,26638457,26647305,+,ENSG00000222004,lncRNA,LINC02860-202,lincRNA,False,0,P33304
ENST00000577849,19,29412231,29525750,-,ENSG00000264515,retained_intron,VSTM2B-DT-201,retained_intron,False,0,Q8N976
ENST00000570267,16,89215211,89217653,-,ENSG00000259877,lncRNA,,antisense_RNA,False,0,Q96MD7
ENST00000428862,10,78943328,78962394,-,ENSG00000224596,lncRNA,ZMIZ1-AS1-201,antisense_RNA,False,0,B9JEW2
ENST00000423984,1,119047405,119064785,+,ENSG00000224238,lncRNA,WARS2-IT1-201,antisense_RNA,True,1,P0C9B5
ENST00000567820,16,921033,934266,+,ENSG00000260439,lncRNA,LMF1-AS1-201,antisense_RNA,True,4,P16553
ENST00000526566,20,47677901,47686297,+,ENSG00000255438,lncRNA,,antisense_RNA,True,1,Q8N2A0
ENST00000381466,10,971146,988341,-,ENSG00000205740,lncRNA,,antisense_RNA,False,0,Q8N2A0
ENST00000503134,5,93411088,93581199,-,ENSG00000237187,lncRNA,NR2F1-AS1-201,antisense_RNA,False,0,Q5H9K5
ENST00000425497,20,50267475,50279795,+,ENSG00000224397,lncRNA,PELATON-203,lincRNA,False,0,Q8N2A0
ENST00000608495,20,267186,268857,+,ENSG00000272874,lncRNA,,lincRNA,False,0,Q8N7I0
ENST00000458463,22,43275955,43283830,+,ENSG00000203527,lncRNA,SCUBE1-AS1-201,antisense_RNA,False,0,Q8WTZ3
ENST00000600652,6,28121795,28137293,-,ENSG00000269293,lncRNA,ZSCAN16-AS1-201,antisense_RNA,False,0,Q9H4T2
ENST00000421599,20,38446649,38450926,+,ENSG00000174365,lncRNA,SNHG11-205,lincRNA,False,0,Q5XCD0
ENST00000329015,21,42102134,42108534,-,ENSG00000184385,lncRNA,UMODL1-AS1-201,sense_overlapping,True,1,Q8N2C9
ENST00000597828,3,181550754,181739687,+,ENSG00000242808,lncRNA,SOX2-OT-228,sense_overlapping,True,111,Q1KKS8
ENST00000503709,4,2937266,2961738,+,ENSG00000249673,lncRNA,NOP14-AS1-201,antisense_RNA,True,2,P78316
ENST00000440887,11,2840135,2861568,-,ENSG00000229414,lncRNA,KCNQ1-AS1-201,antisense_RNA,True,147,Q5ZKN1
ENST00000505663,5,135236234,135248179,-,ENSG00000249647,lncRNA,LINC02900-201,lincRNA,False,0,Q8NUI7
ENST00000546725,12,90918023,90948669,+,ENSG00000196243,lncRNA,LINC00615-201,lincRNA,False,0,Q96LM1
ENST00000418050,2,231393679,231394991,+,ENSG00000224376,retained_intron,,retained_intron,False,0,Q9VUY0
ENST00000508112,4,53659208,53737156,+,ENSG00000249341,lncRNA,,sense_intronic,False,0,Q8NAC3
ENST00000588784,19,27794024,27796424,+,ENSG00000267575,lncRNA,,lincRNA,False,0,O00370
ENST00000641357,8,127168422,127179838,-,ENSG00000254166,lncRNA,CASC19-223,lincRNA,True,1,O00370
ENST00000608216,17,18517382,18551694,-,ENSG00000273018,lncRNA,FAM106A-208,processed_transcript,False,0,P35125
ENST00000568861,15,41894985,41895943,+,ENSG00000174171,lncRNA,,antisense_RNA,False,0,Q9VUC6
ENST00000636069,6,57919912,57961382,-,ENSG00000283352,lncRNA,,processed_transcript,False,0,Q15486
ENST00000542265,12,120201274,120213231,+,ENSG00000255857,lncRNA,PXN-AS1-204,antisense_RNA,True,1,Q66H76
ENST00000587267,17,75897060,75900148,+,ENSG00000267342,lncRNA,,antisense_RNA,False,0,A3Q146
ENST00000640097,1,26046665,26049099,+,ENSG00000284309,lncRNA,,bidirectional_promoter_lncRNA,False,0,P34036
ENST00000441052,7,44039523,44042306,+,ENSG00000235314,lncRNA,LINC00957-202,lincRNA,False,0,O43374
ENST00000591628,17,44673689,44676257,-,ENSG00000267160,lncRNA,,antisense_RNA,False,0,A2RUB1
ENST00000554640,16,73387053,73402480,+,ENSG00000258779,lncRNA,LINC01568-201,lincRNA,False,0,Q74ZM2
ENST00000321517,9,95870284,95875976,-,ENSG00000175611,lncRNA,LINC00476-201,processed_transcript,False,0,Q8WZB0
ENST00000518418,5,159448556,159466276,-,ENSG00000253298,lncRNA,LINC01845-201,lincRNA,False,0,Q6WP39
ENST00000626206,2,54661051,54680045,-,ENSG00000238018,lncRNA,,antisense_RNA,True,2,Q01082
ENST00000449643,10,25158072,25176276,-,ENSG00000233642,lncRNA,GPR158-AS1-201,antisense_RNA,False,0,Q5T848
ENST00000568593,3,47379089,47380999,-,ENSG00000260236,lncRNA,PTPN23-DT-201,antisense_RNA,False,0,Q86U02
ENST00000508564,12,54126098,54132843,+,ENSG00000250742,lncRNA,LINC02381-201,lincRNA,False,0,G5EDN3
ENST00000584382,17,31133182,31138518,+,ENSG00000266371,lncRNA,,sense_intronic,False,0,Q8N2A0
ENST00000588845,19,37497159,37506624,-,ENSG00000266916,lncRNA,ZNF793-AS1-204,antisense_RNA,False,0,Q24498
ENST00000610945,12,64451591,64452901,-,ENSG00000277895,lncRNA,,antisense_RNA,False,0,B1H283
ENST00000588043,17,43917209,43917963,+,ENSG00000267496,lncRNA,FAM215A-201,lincRNA,False,0,Q9Y5M1
ENST00000492683,3,55296200,55300738,+,ENSG00000240708,lncRNA,LINC02030-201,lincRNA,False,0,P11369
ENST00000501173,5,127966549,128083075,-,ENSG00000245937,lncRNA,SLC12A2-DT-202,lincRNA,False,0,Q5ZJY3
ENST00000527092,11,66473490,66480231,-,ENSG00000255517,lncRNA,DPP3-DT-202,antisense_RNA,False,0,Q8BXR6
ENST00000442751,1,111989770,111991123,+,ENSG00000231437,lncRNA,LINC01750-203,lincRNA,False,0,P27619
ENST00000422059,6,43995723,44074652,-,ENSG00000237686,lncRNA,SCIRT-201,antisense_RNA,False,0,Q8N2A0
ENST00000375625,X,52199840,52203235,+,ENSG00000179028,lncRNA,,lincRNA,False,0,Q8N8P6
ENST00000630553,3,181699599,181836831,+,ENSG00000242808,lncRNA,SOX2-OT-256,sense_overlapping,True,111,Q8N9U9
ENST00000514640,5,77087437,77105392,+,ENSG00000250802,lncRNA,ZBED3-AS1-214,antisense_RNA,False,0,Q6ZMV9
ENST00000439423,22,46055740,46058160,-,ENSG00000231010,lncRNA,,lincRNA,False,0,Q9EQY0
ENST00000383038,22,15784968,15819165,+,ENSG00000206195,lncRNA,DUXAP8-201,processed_transcript,False,0,A0A096LPI5
ENST00000609602,22,20206397,20208524,+,ENSG00000236499,lncRNA,LINC00896-202,lincRNA,False,0,B0T8H5
ENST00000569618,9,21394888,21396346,-,ENSG00000261696,lncRNA,,lincRNA,False,0,Q9S9U0
ENST00000456633,1,155562026,155563944,+,ENSG00000235919,lncRNA,ASH1L-AS1-202,antisense_RNA,False,0,Q9H869
ENST00000608172,X,118839590,118882015,+,ENSG00000203650,lncRNA,LINC01285-202,lincRNA,False,0,Q9FWX7
ENST00000566986,17,82293716,82294910,+,ENSG00000260563,lncRNA,,lincRNA,False,0,Q86U02
ENST00000458667,Y,17552800,17579754,-,ENSG00000230663,lncRNA,FAM224B-201,lincRNA,False,0,Q8N2A0
ENST00000620519,12,27037100,27038960,+,ENSG00000275764,lncRNA,,lincRNA,False,0,O00370
ENST00000604981,2,111429322,111495034,-,ENSG00000172965,lncRNA,MIR4435-2HG-218,lincRNA,False,0,P91645
ENST00000619086,12,31729117,31731204,+,ENSG00000276900,lncRNA,,antisense_RNA,False,0,Q99959
ENST00000416689,1,42959073,42976428,+,ENSG00000227533,retained_intron,SLC2A1-DT-201,retained_intron,True,7,Q8N2A0
ENST00000563191,16,27447669,27453393,-,ENSG00000259954,lncRNA,IL21R-AS1-201,antisense_RNA,True,96,Q9HBE5
ENST00000522673,13,45377006,45391722,+,ENSG00000170919,lncRNA,TPT1-AS1-215,antisense_RNA,False,0,Q15293
ENST00000483087,14,95651178,95671850,+,ENSG00000187621,lncRNA,TCL6-207,lincRNA,False,0,E7EU14
ENST00000630436,1,160676371,160692240,+,ENSG00000228863,lncRNA,,antisense_RNA,True,3,Q9HDB9
ENST00000441208,20,36150413,36155733,-,ENSG00000232406,lncRNA,EPB41L1-AS1-201,antisense_RNA,False,0,Q6UX73
ENST00000437991,2,74385718,74393882,+,ENSG00000237737,lncRNA,DCTN1-AS1-206,antisense_RNA,False,0,Q8N976
ENST00000454752,13,100535741,100580112,-,ENSG00000224356,lncRNA,,sense_intronic,False,0,Q5T7N2
ENST00000551075,12,91901458,91906187,+,ENSG00000257863,lncRNA,,lincRNA,False,0,A4D2B8
ENST00000449298,1,247639749,247747062,+,ENSG00000235749,lncRNA,,antisense_RNA,True,1,Q6BJF7
ENST00000611052,12,9633419,9657217,+,ENSG00000284634,lncRNA,,processed_transcript,False,0,Q80XD9
ENST00000433126,20,62663031,62666622,-,ENSG00000232803,lncRNA,SLCO4A1-AS1-202,antisense_RNA,False,0,Q96BD0
ENST00000505793,17,50556207,50562108,-,ENSG00000250107,lncRNA,CACNA1G-AS1-202,antisense_RNA,True,6,Q0WKV8
ENST00000554737,14,73057925,73059415,-,ENSG00000258813,lncRNA,RBM25-AS1-201,antisense_RNA,False,0,B2VBP1
ENST00000629870,9,37079917,37087837,+,ENSG00000281649,lncRNA,EBLN3P-205,lincRNA,False,0,P0CF75
ENST00000636421,17,33935437,34156000,-,ENSG00000265356,lncRNA,,processed_transcript,False,0,Q9VRM7
ENST00000625005,21,7672755,7681742,-,ENSG00000277991,lncRNA,,lincRNA,False,0,Q9K8V3
ENST00000499390,11,75758455,75768647,-,ENSG00000247867,lncRNA,DGAT2-DT-201,antisense_RNA,False,0,Q7Z5D8
ENST00000566385,13,47930153,47932622,-,ENSG00000260388,lncRNA,LINC00562-201,lincRNA,False,0,Q6UX73
ENST00000432267,2,96208945,96242604,+,ENSG00000204685,lncRNA,STARD7-AS1-201,retained_intron,False,0,Q3ZCU0
ENST00000583462,17,40012226,40014629,-,ENSG00000265799,lncRNA,,lincRNA,False,0,Q96FH0
ENST00000557108,15,24978583,24991753,+,ENSG00000224078,retained_intron,SNHG14-220,retained_intron,False,0,Q8N2A0
ENST00000504610,11,112270749,112362534,+,ENSG00000250303,lncRNA,LINC02762-202,lincRNA,False,0,Q86U02
ENST00000640862,12,4978851,5025594,+,ENSG00000256654,lncRNA,,sense_overlapping,False,0,Q9EQC4
ENST00000443685,12,130651371,130660651,+,ENSG00000256343,lncRNA,,lincRNA,False,0,Q86U02
ENST00000377548,9,61659733,61662690,+,ENSG00000204814,lncRNA,,lincRNA,False,0,Q5VSD8
ENST00000621167,18,54268346,54270028,-,ENSG00000277324,lncRNA,,antisense_RNA,False,0,Q8N2A0
ENST00000565575,1,86703502,86704462,-,ENSG00000261737,lncRNA,,antisense_RNA,False,0,Q75W54
ENST00000591343,17,42495867,42496550,+,ENSG00000267222,lncRNA,,sense_intronic,False,0,Q6UX73
ENST00000640128,12,5018226,5025594,+,ENSG00000256654,lncRNA,,sense_overlapping,False,0,Q9EQC4
ENST00000637560,16,54628963,54657662,-,ENSG00000283258,lncRNA,,lincRNA,False,0,Q9CU65
ENST00000437190,1,173417799,173442596,-,ENSG00000203739,lncRNA,PRDX6-AS1-202,antisense_RNA,False,0,Q6PAL1
ENST00000564534,19,23054823,23061265,-,ENSG00000261615,lncRNA,LINC01858-201,lincRNA,False,0,Q8WTZ3
ENST00000572950,16,11465260,11473174,+,ENSG00000262999,lncRNA,,antisense_RNA,False,0,Q8N2A0
ENST00000640437,X,73944236,74032804,+,ENSG00000225470,lncRNA,JPX-213,lincRNA,False,0,A6YRY8
ENST00000588040,19,37728586,37730643,-,ENSG00000267152,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000431090,22,19447893,19450105,+,ENSG00000185065,lncRNA,,antisense_RNA,False,0,O42896
ENST00000545582,Y,18581206,18588712,-,ENSG00000131007,lncRNA,TTTY9B-202,antisense_RNA,False,0,Q1RHB9
ENST00000612422,8,2589985,2623382,-,ENSG00000277526,lncRNA,,lincRNA,False,0,Q9P1C3
ENST00000508959,4,112979590,113071962,-,ENSG00000248152,lncRNA,ANK2-AS1-201,antisense_RNA,True,15,Q8C1Z7
ENST00000444853,12,64628344,64629976,+,ENSG00000225195,lncRNA,,sense_intronic,False,0,Q8N7I0
ENST00000587426,6,145815298,145855086,+,ENSG00000235652,lncRNA,EPM2A-DT-202,antisense_RNA,False,0,O00370
ENST00000435157,9,129259062,129261581,+,ENSG00000204055,lncRNA,IER5L-AS1-203,lincRNA,False,0,A2T6H5
ENST00000507482,12,126869491,126874694,-,ENSG00000249873,lncRNA,LINC02372-201,lincRNA,False,0,Q0HXU7
ENST00000535200,12,120201342,120213138,+,ENSG00000255857,lncRNA,PXN-AS1-201,antisense_RNA,True,1,Q66H76
ENST00000400362,21,45288050,45297806,+,ENSG00000223768,lncRNA,LINC00205-201,lincRNA,False,0,Q87C83
ENST00000514984,4,1250110,1251187,+,ENSG00000196810,lncRNA,CTBP1-DT-204,antisense_RNA,False,0,B8HMM0
ENST00000610936,22,30475364,30492616,+,ENSG00000181123,lncRNA,,antisense_RNA,False,0,Q8R0F9
ENST00000481898,17,16438987,16442032,+,ENSG00000175061,lncRNA,SNHG29-210,antisense_RNA,False,0,Q8N2A0
ENST00000622734,6,130133566,130146179,-,ENSG00000227678,lncRNA,,antisense_RNA,False,0,Q8N6K7
ENST00000622079,1,149646599,149648388,+,ENSG00000277147,processed_transcript,LINC00869-209,lincRNA,False,0,C0HKR1
ENST00000625477,6,27694073,27702713,+,ENSG00000281706,lncRNA,LINC01012-201,lincRNA,False,0,Q8N2A0
ENST00000500612,16,71462278,71465941,+,ENSG00000247324,lncRNA,,antisense_RNA,False,0,Q8N2A0
ENST00000549905,12,74133166,74292631,-,ENSG00000251138,lncRNA,LINC02882-203,lincRNA,False,0,Q9H606
ENST00000501381,15,91022622,91031140,+,ENSG00000214432,lncRNA,VPS33B-DT-202,antisense_RNA,False,0,Q8N976
ENST00000609125,14,64440369,64442238,-,ENSG00000272909,lncRNA,,antisense_RNA,True,14,Q8N2A0
ENST00000467897,7,27128969,27152561,-,ENSG00000273433,lncRNA,,processed_transcript,True,12,P06798
ENST00000420040,12,8356963,8390752,-,ENSG00000226091,lncRNA,LINC00937-201,lincRNA,False,0,Q92526
ENST00000508517,5,115602117,115623889,+,ENSG00000249249,lncRNA,TICAM2-AS1-202,antisense_RNA,True,9,Q1E6Q3
ENST00000526377,11,134035832,134037107,-,ENSG00000254648,lncRNA,,lincRNA,False,0,Q6UX73
ENST00000592671,19,10490339,10491000,-,ENSG00000267197,lncRNA,,sense_intronic,False,0,Q8N976
ENST00000500365,12,47208420,47216435,-,ENSG00000247774,retained_intron,PCED1B-AS1-201,retained_intron,False,0,Q8N7I0
ENST00000428086,13,19008264,19011849,+,ENSG00000232685,lncRNA,LINC00442-201,antisense_RNA,False,0,A0QQ72
ENST00000501579,15,60479152,60544452,+,ENSG00000245534,lncRNA,RORA-AS1-201,antisense_RNA,True,43,A4JJS1
ENST00000636975,3,44424134,44429528,+,ENSG00000283036,lncRNA,LINC01988-202,lincRNA,False,0,P0DN24
ENST00000634327,20,22685391,22746107,+,ENSG00000283072,lncRNA,,lincRNA,False,0,Q95WU5
ENST00000561538,16,9666885,9676843,-,ENSG00000260362,lncRNA,,lincRNA,False,0,Q1W209
ENST00000578888,17,20855946,20857317,+,ENSG00000266369,lncRNA,,antisense_RNA,False,0,E7EU14
ENST00000522464,5,104973287,105246364,-,ENSG00000253584,lncRNA,,lincRNA,False,0,Q8K1N2
ENST00000563230,16,79090050,79101754,+,ENSG00000260479,lncRNA,,sense_intronic,False,0,A8WGA0
ENST00000564214,15,20729747,20756183,-,ENSG00000260409,lncRNA,,lincRNA,False,0,Q8N2A0
ENST00000595732,2,232581192,232611798,-,ENSG00000237126,lncRNA,,antisense_RNA,False,0,Q9P1C3
ENST00000498308,7,5072125,5073223,+,ENSG00000273313,lncRNA,RBAKDN-201,lincRNA,False,0,A6NC62
ENST00000411790,9,121884636,121963719,-,ENSG00000175764,processed_transcript,TTLL11-204,lincRNA,False,0,B9JZ98
